SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
58.37095,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.8741832,-1.307293,1,0,0,1.399958,-0.005195283,1.238539,-0.1277708,-0.4715805,-0.2602617,-0.8425413,0.9999999,0.9999999,0,3.286628,3.183708,3.235168,1,1,1,1,1,0,0.7802505
58.41735,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.7650611,-1.340538,1,0,0,1.458378,-0.007048327,1.235815,-0.1273409,-0.4514191,-0.3227924,-0.831881,0.9999999,0.9999999,0,3.413546,3.23335,3.323448,1,1,1,1,1,0,0.8266487
58.46174,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.7112149,-1.313316,1,0,0,1.452034,-0.009309445,1.230959,-0.1267966,-0.4518343,-0.357942,-0.8171434,0.7999999,0.6399999,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.8710365
58.50708,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.6632773,-1.286898,1,0,0,1.444836,-0.01215571,1.223123,-0.1261176,-0.4521152,-0.3874808,-0.8033993,0.32768,0.262144,1,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.9163742
58.54884,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.6119236,-1.262901,1,0,0,1.443452,-0.01419318,1.217129,-0.1257001,-0.4511371,-0.4192765,-0.7878341,0.1073742,0,1,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.9581375
58.59437,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5540294,-1.23257,1,0,0,1.441455,-0.01677059,1.210099,-0.1250237,-0.4499741,-0.4551443,-0.7683535,0.3294368,0,1,3.295707,3.23335,3.264529,1,1,1,1,1,0,1.00367
58.63789,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.4926383,-1.164019,1,0,0,1.415202,-0.02000355,1.203528,-0.1243503,-0.456037,-0.5023234,-0.7346437,0.7253373,0.2073787,1,3.295707,3.23335,3.264529,1,1,1,1,1,0,1.047192
58.68334,Default,CortarCacau,Checker,17746,Floor,-0.4775148,0.4,-0.6781282,0,1,0,1.052569,-0.0320627,1.170531,-0.1162073,-0.4232048,-0.7320483,-0.5338567,0.9099985,0.365903,0,3.295707,3.23335,3.264529,1,1,1,1,1,1,0
58.72742,Default,CortarCacau,Checker,17746,Floor,-0.3636114,0.4,-0.4835331,0,1,0,0.9051292,-0.03966111,1.159106,-0.1119505,-0.357905,-0.8386711,-0.41053,0.9631354,0.7402738,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.04408646
58.77166,Default,CortarCacau,Checker,17746,Floor,-0.3035103,0.4,-0.4271765,0,1,0,0.8546847,-0.04721815,1.150103,-0.1075752,-0.2998675,-0.8776376,-0.3739407,0.9879202,0.9148929,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.08832169
58.80529,Default,CortarCacau,Checker,17746,Floor,-0.296919,0.4,-0.3579473,0,1,0,0.8216274,-0.05386221,1.142076,-0.1023722,-0.2958237,-0.9031779,-0.3110597,0.9950521,0.9651402,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.1219559
58.84986,Default,CortarCacau,Checker,17746,Floor,-0.2681007,0.4,-0.2163563,0,1,0,0.772429,-0.06053258,1.134209,-0.09594448,-0.2687213,-0.9505199,-0.1558872,0.9979733,0.9857214,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.1665268
58.89423,Default,CortarCacau,Checker,17746,Floor,-0.2472813,0.4,-0.1638167,0,1,0,0.7523369,-0.06769034,1.126626,-0.08783981,-0.2387108,-0.9658253,-0.1009879,0.9994687,0.9962569,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.2108917
58.94042,Default,CortarCacau,Checker,17746,Floor,-0.2581561,0.4,-0.1510656,0,1,0,0.7463243,-0.07449124,1.119805,-0.07931986,-0.2460925,-0.9644673,-0.09613191,0.9998259,0.9987735,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.2570801
58.97236,Default,CortarCacau,Checker,17746,Floor,-0.2588231,0.4,-0.1512163,0,1,0,0.7411994,-0.07899112,1.114709,-0.07229991,-0.242623,-0.9642603,-0.1064712,0.9999287,0.9994976,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.2890244
59.01725,Default,CortarCacau,Checker,17746,Floor,-0.2429084,0.4,-0.06325936,0,1,0,0.7254937,-0.08389285,1.107851,-0.06186974,-0.2191826,-0.975682,-0.001915467,0.9999813,0.9998683,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.3339157
59.06253,Default,CortarCacau,Checker,17746,Floor,-0.2141755,0.4,-0.02629733,0,1,0,0.7122299,-0.08790971,1.100564,-0.04948706,-0.1772824,-0.9836213,0.03255937,0.9999951,0.9999655,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.3791885
59.09571,Default,CortarCacau,Checker,17746,Floor,-0.2125644,0.4,-0.01820612,0,1,0,0.7082152,-0.09007024,1.097113,-0.04264968,-0.1729618,-0.9843236,0.03451451,0.9999961,0.9999724,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.4123688
59.14268,Default,CortarCacau,Checker,17746,Floor,-0.2288784,0.4,-0.01457286,0,1,0,0.7058069,-0.0936089,1.092541,-0.0304446,-0.1916522,-0.9812053,0.02248751,0.9999992,0.9999942,0,3.295707,3.23335,3.264529,1,1,1,1,1,0,0.4593391
59.18635,Default,CortarCacau,Checker,17746,Floor,-0.2424354,0.4,-0.005866289,0,1,0,0.7046227,-0.09603073,1.089117,-0.01915387,-0.2077774,-0.9779944,0.01885781,0.9999997,0.9999981,0,3.544904,3.495725,3.520315,1,1,1,1,1,0,0.5030136
59.21822,Default,CortarCacau,Checker,17746,Floor,-0.2205426,0.4,0.04158211,0,1,0,0.7000101,-0.09720616,1.086997,-0.01168717,-0.1761923,-0.9814099,0.07609807,0.9999999,0.999999,0,3.486019,3.793023,3.639521,1,1,1,1,1,0,0.5348854
59.26305,Default,CortarCacau,Checker,17746,Floor,-0.1816183,0.4,0.09082818,0,1,0,0.6951964,-0.09824121,1.084235,0.0004472286,-0.1199332,-0.9842327,0.1300076,0.9999999,0.9999997,0,3.436234,3.66895,3.552592,1,1,1,1,1,0,0.5797157
59.29823,Default,CortarCacau,Checker,17746,Floor,-0.174519,0.4,0.09063721,0,1,0,0.6923652,-0.09867143,1.083246,0.008228483,-0.1095485,-0.9868294,0.1190249,0.9999999,0.9999999,0,3.44504,3.590553,3.517797,1,1,1,1,1,0,0.6148949
59.34452,Default,CortarCacau,Checker,17746,Floor,-0.1829268,0.4,0.08240151,0,1,0,0.6904697,-0.09806101,1.082484,0.02106237,-0.1229101,-0.9884337,0.08883684,0.9999999,0.9999999,0,3.464666,3.557172,3.510919,1,1,1,1,1,0,0.6611862
59.38596,Default,CortarCacau,Checker,17746,Floor,-0.1912595,0.4,0.08416367,0,1,0,0.6907327,-0.09707765,1.082105,0.02962385,-0.1363506,-0.987509,0.07895963,0.9999999,0.9999999,0,3.564981,3.526366,3.545674,1,1,1,1,1,0,0.7026176
59.41741,Default,CortarCacau,Checker,17746,Floor,-0.1928151,0.4,0.0924809,0,1,0,0.6911901,-0.09519604,1.082081,0.03789772,-0.1412334,-0.9868217,0.07896953,0.9999999,0.9999999,0,3.586415,3.543143,3.564779,1,1,1,1,1,0,0.7340736
59.4646,Default,CortarCacau,Checker,17746,Floor,-0.2084531,0.4,0.1094258,0,1,0,0.6951712,-0.09187472,1.082664,0.04907142,-0.1676973,-0.9820082,0.08681948,0.9999999,0.9999999,0,3.478542,3.492217,3.48538,1,1,1,1,1,0,0.7812614
59.51037,Default,CortarCacau,Checker,17746,Floor,-0.2216386,0.4,0.1374516,0,1,0,0.7010389,-0.08902742,1.083686,0.05718289,-0.1891639,-0.9752471,0.1144998,0.9999999,0.9999999,0,3.469774,3.441626,3.4557,1,1,1,1,1,0,0.827034
59.54237,Default,CortarCacau,Checker,17746,Floor,-0.224911,0.4,0.1450319,0,1,0,0.703216,-0.08715162,1.084682,0.06289843,-0.1958991,-0.9736437,0.1167971,0.9999999,0.9999999,0,3.472412,3.423563,3.447987,1,1,1,1,1,0,0.8590317
59.58638,Default,CortarCacau,Checker,17746,Floor,-0.2301273,0.4,0.1466515,0,1,0,0.7062064,-0.08388759,1.086614,0.06982424,-0.2070779,-0.9722571,0.1087888,0.9999999,0.9999999,0,3.513716,3.420069,3.466893,1,1,1,1,1,0,0.9030418
59.62934,Default,CortarCacau,Checker,17746,Floor,-0.2336798,0.4,0.1488714,0,1,0,0.7088499,-0.08090155,1.08831,0.07568233,-0.2155298,-0.9710233,0.1032503,0.9999999,0.9999999,0,3.5602,3.407829,3.484015,1,1,1,1,1,0,0.9459991
59.67398,Default,CortarCacau,Checker,17746,Floor,-0.2373896,0.4,0.149503,0,1,0,0.7114263,-0.07809621,1.08987,0.07998717,-0.223907,-0.9696999,0.09771328,0.9999999,0.9999999,0,3.543703,3.404376,3.47404,1,1,1,1,1,0,0.9906425
59.70815,Default,CortarCacau,Checker,17746,Floor,-0.24058,0.4,0.1482208,0,1,0,0.713284,-0.07633764,1.09094,0.08188424,-0.2302622,-0.9686744,0.0930017,0.9999999,0.9999999,0,3.540572,3.345945,3.443259,1,1,1,1,1,0,1.024807
59.7552,Default,CortarCacau,Checker,17746,Floor,-0.2472752,0.4,0.1433361,0,1,0,0.7160674,-0.07438867,1.092261,0.08302556,-0.241439,-0.9667541,0.08422462,0.9999999,0.9999999,0,3.570589,3.397481,3.484035,1,1,1,1,1,0,1.071865
