SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
8.755858,Default,CortarCacau,Wood,17658,Barrier,0.8252023,0.430794,0.5216348,0,1,0,0.8341147,0.1310421,0.7436587,0.1810405,0.832212,-0.3750859,0.4083304,0.9999999,0.9999999,0,2.684122,1.909308,2.296715,1,1,1,1,1,0,1.024501
8.813168,Default,CortarCacau,Wood,17658,Barrier,0.8419241,0.430794,0.531523,0,1,0,0.8518623,0.1308259,0.7446032,0.1829077,0.8347571,-0.3683801,0.4092391,0.9999999,0.9999999,0,2.59817,1.897995,2.248082,1,1,1,1,1,0,1.08181
8.867991,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4902982,0.51051,-1,0,0,0.823993,0.1306956,0.7453349,0.1845329,0.8646947,-0.3095131,0.3956069,0.9999999,0.9999999,0,2.576767,1.892847,2.234807,1,1,1,1,1,1,0
8.92146,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4998232,0.5180306,-1,0,0,0.8237131,0.1307313,0.7457592,0.1857505,0.8649452,-0.2985701,0.4033928,0.9999999,0.9999999,0,2.652715,1.89694,2.274827,1,1,1,1,1,0,0.0534687
8.967051,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.5015643,0.5209138,-1,0,0,0.8239489,0.1308649,0.7458236,0.1865322,0.8645353,-0.2964496,0.4058279,0.9999999,0.9999999,0,2.608317,1.871477,2.239897,1,1,1,1,1,0,0.0990591
9.021879,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5098485,0.5277328,-1,0,0,0.823761,0.1311021,0.7457967,0.1873943,0.8644446,-0.2864279,0.4131519,0.9999999,0.9999999,0,2.600858,1.882926,2.241892,1,1,1,1,1,0,0.1538877
9.065802,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5020006,0.5308583,-1,0,0,0.8307288,0.1254481,0.7389718,0.1861984,0.8640001,-0.2852569,0.4148884,0.9999999,0.9999999,0,1.855223,1.862652,1.858938,1,1,1,1,1,0,0.1978102
9.114313,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5019318,0.5319979,-1,0,0,0.8308598,0.1255275,0.7390003,0.1869248,0.8637685,-0.2853292,0.4153206,0.9999999,0.9999999,0,1.689098,1.857018,1.773058,1,1,1,1,1,0,0.2463217
9.156759,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4680686,0.7163012,-1,0,0,0.931612,0.1254961,0.7389858,0.1877101,0.7703871,-0.2908047,0.5673943,0.9999999,0.9999999,0,1.801453,1.826577,1.814015,1,1,1,1,1,0,0.2887678
9.211037,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.4409668,0.9535413,-0.9999999,0,0,1.090485,0.125038,0.7387275,0.1888565,0.6585693,-0.2730535,0.7012334,0.9999999,0.9999999,0,1.877567,1.852191,1.864879,1,1,1,1,1,0,0.3430452
9.257689,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.4737784,0.9488792,-0.9999999,0,0,1.078338,0.1244757,0.7385906,0.1898496,0.6665092,-0.2455744,0.7038884,0.9999999,0.9999999,0,1.83528,1.838711,1.836996,1,1,1,1,1,0,0.389698
9.300372,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4744801,1.018,-0.9999999,0,0,1.127654,0.1236113,0.7384533,0.1908861,0.638127,-0.2340905,0.7334818,0.9999999,0.9999999,0,1.839249,1.852438,1.845843,1,1,1,1,1,0,0.4323807
9.345067,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4820167,0.9927003,-0.9999999,0,0,1.10729,0.1224496,0.7386531,0.192231,0.6509118,-0.2317698,0.7229084,0.9999999,0.9999999,0,1.860832,1.889821,1.875327,1,1,1,1,1,0,0.4770756
9.401783,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.6832624,1.054564,-0.9999999,0,0,1.125014,0.1203314,0.7395949,0.1943625,0.6425402,-0.05007278,0.7646142,0.9999999,0.9999999,0,6.108256,1.929293,4.018774,1,1,1,1,1,0,0.5337915
9.447545,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.7883528,1.161953,-0.9999999,0,0,1.2089,0.1183617,0.7406299,0.1956326,0.5995832,0.03947634,0.7993383,0.9999999,0.9999999,0,2.195757,1.838783,2.01727,1,1,1,1,1,0,0.5795536
9.492017,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.7825535,1.206895,-0.9999999,0,0,1.246791,0.1147455,0.741509,0.1958759,0.5842619,0.03292006,0.8108972,0.9999999,0.9999999,0,1.980573,1.855409,1.917991,1,1,1,1,1,0,0.6240253
9.536468,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.763923,1.284944,-0.9999999,0,0,1.308753,0.1128675,0.7499762,0.1990074,0.5580353,0.01065666,0.8297488,0.9999999,0.9999999,0,2.002725,2.133495,2.06811,1,1,1,1,1,0,0.6684761
9.590312,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.7578425,1.395649,-0.9999999,0,0,1.406899,0.1065431,0.7539665,0.197029,0.5236017,0.002755007,0.8519588,0.9999999,0.9999999,0,1.886218,2.660809,2.273513,1,1,1,1,1,0,0.7223206
9.634689,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.7478996,1.445398,-0.9999999,0,0,1.453659,0.101326,0.7570421,0.195331,0.510348,-0.00628922,0.859945,0.9999999,0.9999999,0,1.939825,2.724127,2.331976,1,1,1,1,1,0,0.7666979
9.690715,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.730388,1.473663,-0.9999999,0,0,1.483093,0.09527089,0.7599856,0.1933129,0.5043021,-0.01995661,0.8632966,0.9999999,0.9999999,0,1.873472,2.685225,2.279348,1,1,1,1,1,0,0.8227234
9.735194,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.7143452,1.500399,-0.9999999,0,0,1.510286,0.09064275,0.7621281,0.1918346,0.4982866,-0.03163831,0.8664349,0.9999999,0.9999999,0,1.888008,2.764319,2.326164,1,1,1,1,1,0,0.8672028
9.779242,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.6974952,1.538327,-1,0,0,1.546903,0.08655533,0.7643856,0.1907626,0.4891337,-0.04324149,0.8711363,0.9999999,0.9999999,0,1.878076,2.765215,2.321645,1,1,1,1,1,0,0.9112501
9.834999,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.6820517,1.566359,-1,0,0,1.575958,0.08155156,0.7672149,0.1893015,0.483291,-0.05403902,0.8737904,0.9999999,0.9999999,0,1.95481,2.883042,2.418926,1,1,1,1,1,0,0.9670076
9.879477,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.6655246,1.543387,-1,0,0,1.559904,0.07817487,0.7690754,0.1879098,0.4904294,-0.06638277,0.868949,0.9999999,0.9999999,0,1.931742,2.819832,2.375787,1,1,1,1,1,0,1.011485
9.925906,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.6556349,1.541295,-1,0,0,1.561638,0.07510375,0.7710289,0.1865146,0.4918516,-0.0738929,0.8675379,0.9999999,0.9999999,0,1.887922,2.919951,2.403937,1,1,1,1,1,0,1.057915
9.979402,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5874367,1.535932,-1,0,0,1.565894,0.07234065,0.7730286,0.1856143,0.4922794,-0.1185214,0.8623304,0.9999999,0.9999999,0,2.003075,2.758838,2.380957,1,1,1,1,1,0,1.11141
10.02554,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5777854,2.227327,-1,0,0,2.192248,0.07017447,0.774702,0.1853638,0.3526168,-0.089824,0.9314468,0.9999999,0.9999999,0,2.091902,2.71018,2.401041,1,1,1,1,1,0,1.157551
10.08106,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.5792804,2.437708,-1,0,0,2.390313,0.0681745,0.7760121,0.1851028,0.3242351,-0.08230375,0.9423893,0.9999999,0.9999999,0,2.061425,2.757764,2.409595,1,1,1,1,1,0,1.213066
10.12622,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5744243,2.402871,-1,0,0,2.359418,0.06582421,0.7765009,0.1843785,0.3294769,-0.08564679,0.940271,0.9999999,0.9999999,0,2.057692,2.767043,2.412367,1,1,1,1,1,0,1.258224
10.18371,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5680309,2.338688,-1,0,0,2.302785,0.06269215,0.7759159,0.1822064,0.33894,-0.0902755,0.9364668,0.9999999,0.9999999,0,2.071209,2.758029,2.414619,1,1,1,1,1,0,1.315714
10.22554,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.565541,2.300911,-1,0,0,2.270617,0.06063201,0.774779,0.1797061,0.3446491,-0.09215029,0.9341977,0.9999999,0.9999999,0,2.03531,2.819165,2.427238,1,1,1,1,1,0,1.35755
10.28234,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.545434,2.214423,-1,0,0,2.197362,0.05820465,0.7725508,0.1746667,0.3572434,-0.1033588,0.9282748,0.9999999,0.9999999,0,2.043359,2.902732,2.473045,1,1,1,1,1,0,1.414344
10.32752,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.5192834,1.673951,-1,0,0,1.716161,0.05670033,0.7705715,0.1694639,0.458289,-0.1464246,0.876659,0.9999999,0.9999999,0,2.093365,3.821677,2.957521,1,1,1,1,1,0,1.459532
10.3806,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.5273182,1.68421,-1,0,0,1.730923,0.05532249,0.7680719,0.1619138,0.4551764,-0.1390897,0.8794706,0.9999999,0.9999999,0,2.118649,3.70604,2.912344,1,1,1,1,1,0,1.512609
10.42493,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4987278,1.775986,-1,0,0,1.822669,0.05453261,0.7662788,0.1547072,0.4326981,-0.1467908,0.8895082,0.9999999,0.9999999,0,2.013468,2.811647,2.412557,1,1,1,1,1,0,1.556934
10.4811,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.4380934,1.865311,-1,0,0,1.920883,0.05381379,0.7643702,0.1447861,0.4109486,-0.1698577,0.895695,0.9999999,0.9999999,0,2.039591,2.763644,2.401618,1,1,1,1,1,0,1.613108
10.52513,Default,CortarCacau,Wood,17658,Barrier,0.8117336,0.430794,1.81078,0,1,0,1.866799,0.053542,0.7632154,0.1375858,0.4061454,-0.1780703,0.8962907,0.9999999,0.9999999,0,2.03386,2.740211,2.387035,1,1,1,1,1,1,0
10.57041,Default,CortarCacau,Wood,17658,Barrier,0.825024,0.430794,1.815758,0,1,0,1.882084,0.05338477,0.7625039,0.1314835,0.4099919,-0.176246,0.8948989,0.9999999,0.9999999,0,2.008357,2.79501,2.401683,1,1,1,1,1,0,0.04528046
10.63056,Default,CortarCacau,Wood,17658,Barrier,0.7761904,0.4232464,1.668185,-1,0,-1.315223E-07,1.738318,0.05314228,0.7622099,0.1241454,0.4159469,-0.1949951,0.8882371,0.9999999,0.9999999,0,2.055917,2.89725,2.476583,1,1,1,1,1,0,0.105423
10.67309,Default,CortarCacau,Checker,17736,Floor,0.7568508,0.4,1.64181,0,1,0,1.715478,0.05304686,0.7619826,0.1198068,0.410267,-0.2110098,0.887218,0.9999999,0.9999999,0,2.082625,2.874978,2.478802,1,1,1,1,1,1,0
