SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
13.20702,Default,CortarCacau,Checker,17748,Floor,-0.1391615,0.4,0.3214185,0,1,0,1.480389,-0.1303906,1.542215,-0.6202924,-0.005924702,-0.7715641,0.636124,0.9999999,0.9999999,0,1.814184,3.218613,2.516399,1,1,1,1,1,0,4.267216
13.27229,Default,CortarCacau,Checker,17748,Floor,-0.1282208,0.4,0.3282878,0,1,0,1.484389,-0.1284936,1.541918,-0.620097,0.000183769,-0.769285,0.6389058,0.9999999,0.9999999,0,1.812727,3.168894,2.490811,1,1,1,1,1,0,4.33248
13.35285,Default,CortarCacau,Checker,17748,Floor,-0.107452,0.4,0.3494465,0,1,0,1.497696,-0.1250775,1.542519,-0.6187646,0.01176839,-0.762851,0.6464672,0.9999999,0.9999999,0,1.805729,3.289001,2.547364,1,1,1,1,1,0,4.413045
13.4301,Default,CortarCacau,Checker,17748,Floor,-0.08895963,0.4,0.3547943,0,1,0,1.500242,-0.1214172,1.542661,-0.6168008,0.0216349,-0.7616515,0.6476257,0.8382258,0.512,0,1.847166,3.289001,2.568083,1,1,1,1,1,0,4.49029
13.50659,Default,CortarCacau,Checker,17748,Floor,-0.06164867,0.4,0.3397903,0,1,0,1.489541,-0.1175617,1.542066,-0.6148254,0.03753711,-0.7667235,0.6408792,0.9462632,0.6613514,0,1.775766,3.106115,2.440941,1,1,1,1,1,0,4.566784
13.57302,Default,CortarCacau,Checker,17748,Floor,-0.0452475,0.4,0.3230803,0,1,0,1.478066,-0.1141921,1.541229,-0.6136819,0.04664517,-0.7721093,0.6337756,0.9887305,0.9289802,0,1.79077,3.025455,2.408113,1,1,1,1,1,0,4.633212
13.65501,Default,CortarCacau,Checker,17748,Floor,-0.02129549,0.4,0.3277786,0,1,0,1.480591,-0.1101377,1.540737,-0.6118907,0.06000454,-0.7704601,0.634658,0.99879,0.9923743,0,1.774952,3.035,2.404976,1,1,1,1,1,0,4.715205
13.7288,Default,CortarCacau,Checker,17748,Floor,-0.007269144,0.4,0.3254993,0,1,0,1.478667,-0.1067193,1.540604,-0.6102304,0.06725662,-0.7713727,0.6328197,0.999797,0.9987206,0,1.779482,3.056428,2.417955,1,1,1,1,1,0,4.788996
13.80824,Default,CortarCacau,Checker,17748,Floor,-0.003632426,0.4,0.3117969,0,1,0,1.469007,-0.103202,1.540408,-0.6088214,0.06778015,-0.7763118,0.6266943,0.9999728,0.9998282,0,1.798966,3.074876,2.436921,1,1,1,1,1,0,4.868435
13.87712,Default,CortarCacau,Checker,17748,Floor,-0.001346231,0.4,0.298964,0,1,0,1.459947,-0.1003774,1.540165,-0.6074914,0.06783205,-0.7809634,0.6208825,0.9999954,0.9999712,0,1.80194,3.087163,2.444551,1,1,1,1,1,0,4.937311
13.95327,Default,CortarCacau,Checker,17748,Floor,0.005084515,0.4,0.2925832,0,1,0,1.454728,-0.09733208,1.539335,-0.6061169,0.07040256,-0.783194,0.6177788,0.9999993,0.9999961,0,1.777292,3.071971,2.424631,1,1,1,1,1,0,5.013466
