SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
15.07623,Default,CortarCacau,Writebook_4,17908,Default,-1.648697,1.203191,3.210133,0.1132423,-0.4679872,-0.8764498,3.519682,-0.2838023,1.242124,-0.2161529,-0.3813545,-0.03765429,0.9236617,0.4096,0.5942711,0,2.852018,2.226373,2.539196,1,1,1,1,1,1,0
15.14377,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.208018,0.4565284,1,0,0,0.7744937,-0.2949791,1.243104,-0.2227411,-0.4782594,-0.04530172,0.8770494,0.7180679,0.8082833,0,2.852018,2.226373,2.539196,1,1,1,1,1,1,0
15.21001,Default,CortarCacau,Writebook_5,17870,Default,-1.392085,1.316066,1.166192,0.7071068,-0.7071068,-8.940697E-08,1.687675,-0.3048181,1.244006,-0.2298059,-0.560443,-0.04109859,0.8271726,0.9408746,0.9597941,0,2.852018,2.226373,2.539196,1,1,1,1,1,1,0
15.27504,Default,CortarCacau,Writebook_5,17870,Default,-1.555239,1.152912,1.401983,0.7071068,-0.7071068,-8.940697E-08,2.058777,-0.3139418,1.243189,-0.2380148,-0.6029295,-0.04384979,0.7965884,0.9876005,0.9915682,0,2.852018,2.226373,2.539196,1,1,1,1,1,0,0.06502342
15.3432,Default,CortarCacau,Writebook_5,17870,Default,-1.555455,1.152696,1.410266,0.7071068,-0.7071068,-8.940697E-08,2.067491,-0.3224494,1.243046,-0.2468555,-0.5963779,-0.0437003,0.8015134,0.9983358,0.9988683,0,2.852018,2.226373,2.539196,1,1,1,1,1,0,0.1331835
15.41996,Default,CortarCacau,Writebook_5,17870,Default,-1.533692,1.174459,1.081002,0.7071068,-0.7071068,-8.940697E-08,1.800486,-0.3302342,1.243922,-0.2563884,-0.6684072,-0.03857962,0.7427943,0.9997208,0.9998101,0,2.852018,2.226373,2.539196,1,1,1,1,1,0,0.2099466
15.4861,Default,CortarCacau,Writebook_5,17870,Default,-1.600471,1.107681,0.8922271,0.1995315,-0.1995319,-0.9593613,1.56933,-0.3368278,1.244726,-0.2660578,-0.7797828,-0.1127563,0.6158122,0.9999625,0.9999745,0,2.852018,2.226373,2.539196,1,1,1,1,1,0,0.2760897
15.55391,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.170601,-0.03298855,1,0,0,0.4102261,-0.3413917,1.244375,-0.2735488,-0.7897992,-0.1798368,0.5864093,0.9999902,0.9999933,0,2.852018,2.226373,2.539196,1,1,1,1,1,1,0
15.62276,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.121742,-0.05590749,1,0,0,0.4098282,-0.3460906,1.243438,-0.2821783,-0.7791005,-0.2969429,0.5521116,0.9999987,0.9999991,0,4.791177,3.133655,3.962416,1,1,1,1,1,0,0.06885815
15.6898,Default,CortarCacau,Wall,17664,Barrier,-0.665388,1.102534,-0.06824994,1,0,0,0.4105286,-0.3478445,1.24026,-0.2890017,-0.773499,-0.3354848,0.537726,0.9999998,0.9999999,0,3.210048,2.2717,2.740874,1,1,1,1,1,0,0.135891
