SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,TargetCategory,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
107.2895,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.454651,-1.302716,1,0,0,1.466706,0.2946885,1.54751,-1.115267,-0.6545802,-0.7451115,-0.1278028,0.9999999,0.9999999,0,2.535716,2.044348,2.290032,1,1,1,1,1,0,0.2439575
107.3472,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.449989,-1.304477,1,0,0,1.469892,0.2940394,1.547386,-1.115264,-0.6527197,-0.7465833,-0.1287258,0.9999999,0.9999999,0,2.552726,2.056828,2.304777,1,1,1,1,1,0,0.3015976
107.3922,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4411174,-1.308465,1,0,0,1.476635,0.2938371,1.546981,-1.115062,-0.6496021,-0.7489077,-0.1309755,0.9999999,0.9999999,0,2.524786,2.058589,2.291687,1,1,1,1,1,0,0.3466492
107.446,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4414086,-1.315438,1,0,0,1.476734,0.2936386,1.546242,-1.114548,-0.6494239,-0.7481596,-0.1360365,0.9999999,0.9999999,0,2.811949,2.229727,2.520838,1,1,1,1,1,0,0.4004517
107.4909,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.5107133,-1.34635,1,0,0,1.429979,0.2935273,1.545747,-1.113914,-0.6705801,-0.7238105,-0.1625448,0.9999999,0.9999999,0,2.670474,2.117433,2.393953,1,1,1,1,1,0,0.4453659
107.5345,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.5412345,-1.330899,1,0,0,1.405336,0.2934322,1.54531,-1.113034,-0.6822714,-0.7144737,-0.1550264,0.9999999,0.9999999,0,2.598651,2.059496,2.329073,1,1,1,1,1,0,0.488945
107.59,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.521445,-1.304519,1,0,0,1.415415,0.29339,1.544602,-1.111407,-0.6773832,-0.7228677,-0.1364345,0.9999999,0.9999999,0,2.628876,2.038657,2.333766,1,1,1,1,1,0,0.5443726
107.6339,Default,SecarSemente,Checker,24010,Floor,support,-0.6019142,0.4,-1.206739,0,1,0,1.455777,0.2937014,1.543569,-1.109741,-0.6152149,-0.7855388,-0.06662999,0.9999999,0.9999999,0,2.659442,2.118034,2.388738,1,1,1,1,1,1,0
107.6929,Default,SecarSemente,Checker,24010,Floor,support,-0.3599799,0.4,-0.9134401,0,1,0,1.329635,0.2944409,1.541208,-1.106591,-0.4921809,-0.8582866,0.145266,0.9999999,0.9999999,0,2.804906,2.27861,2.541758,1,1,1,1,1,0,0.05899048
107.734,Default,SecarSemente,Checker,24010,Floor,support,-0.3634355,0.4,-0.970099,0,1,0,1.326511,0.3045893,1.538116,-1.104507,-0.5035955,-0.8579773,0.1013242,0.9999999,0.9999999,0,1.87268,2.236449,2.054565,1,1,1,1,1,0,0.1000977
107.7799,Default,SecarSemente,Checker,24010,Floor,support,-0.3526908,0.4,-0.9592806,0,1,0,1.321159,0.305063,1.536865,-1.101959,-0.4978613,-0.8605064,0.1079952,0.9999999,0.9999999,0,1.547004,2.164769,1.855887,1,1,1,1,1,0,0.1459885
107.8345,Default,SecarSemente,Checker,24010,Floor,support,-0.3631739,0.4,-0.9776934,0,1,0,1.323755,0.3059075,1.535747,-1.099088,-0.5054418,-0.8579737,0.09170448,0.9999999,0.9999999,0,1.52439,2.12549,1.82494,1,1,1,1,1,0,0.200592
107.882,Default,SecarSemente,Checker,24010,Floor,support,-0.3694569,0.4,-0.9804538,0,1,0,1.326247,0.3065368,1.535071,-1.096974,-0.5097044,-0.8558519,0.08785701,0.9999999,0.9999999,0,1.508312,2.136552,1.822432,1,1,1,1,1,0,0.2481613
107.927,Default,SecarSemente,Checker,24010,Floor,support,-0.3846965,0.4,-0.9844126,0,1,0,1.333602,0.3070764,1.53474,-1.095363,-0.518725,-0.8508835,0.08319635,0.9999999,0.9999999,0,1.478672,2.094868,1.78677,1,1,1,1,1,0,0.2930832
107.9794,Default,SecarSemente,Checker,24010,Floor,support,-0.3990324,0.4,-0.990772,0,1,0,1.340595,0.3073848,1.534692,-1.093946,-0.5269428,-0.8464089,0.07696158,0.9999999,0.9999999,0,1.460519,2.058812,1.759665,1,1,1,1,1,0,0.3454971
108.0233,Default,SecarSemente,Checker,24010,Floor,support,-0.4021133,0.4,-0.9968886,0,1,0,1.341948,0.3077376,1.53478,-1.092854,-0.5289705,-0.8456218,0.07151239,0.9999999,0.9999999,0,1.438107,2.037623,1.737865,1,1,1,1,1,0,0.3894424
108.071,Default,SecarSemente,Checker,24010,Floor,support,-0.4043194,0.4,-1.002337,0,1,0,1.342973,0.3080251,1.534947,-1.091993,-0.5304235,-0.8451,0.06675956,0.9999999,0.9999999,0,1.449172,2.019756,1.734464,1,1,1,1,1,0,0.437088
108.1259,Default,SecarSemente,Checker,24010,Floor,support,-0.3746107,0.4,-1.257232,0,1,0,1.335274,0.3087116,1.535072,-1.090984,-0.5117469,-0.8500668,-0.1245051,0.9999999,0.9999999,0,1.485664,2.159805,1.822734,1,1,1,1,1,0,0.4919968
108.1691,Default,SecarSemente,Checker,24010,Floor,support,-0.3744763,0.4,-1.277285,0,1,0,1.33805,0.3091912,1.534914,-1.090347,-0.5109432,-0.8481853,-0.1397092,0.9999999,0.9999999,0,1.481141,2.132823,1.806982,1,1,1,1,1,0,0.5352631
108.2155,Default,SecarSemente,Checker,24010,Floor,support,-0.3655046,0.4,-1.271078,0,1,0,1.332812,0.3098204,1.534601,-1.089408,-0.5066919,-0.8512838,-0.1363054,0.9999999,0.9999999,0,1.480464,2.143461,1.811962,1,1,1,1,1,0,0.5815887
108.2688,Default,SecarSemente,Checker,24010,Floor,support,-0.3606941,0.4,-1.259776,0,1,0,1.3291,0.3109853,1.533986,-1.088224,-0.5053641,-0.8531981,-0.1290742,0.9999999,0.9999999,0,1.499678,2.120199,1.809939,1,1,1,1,1,0,0.6349182
108.3136,Default,SecarSemente,Checker,24010,Floor,support,-0.3678629,0.4,-1.238095,0,1,0,1.330395,0.3118456,1.533679,-1.08737,-0.5109075,-0.8521374,-0.1132933,0.9999999,0.9999999,0,1.480022,2.070267,1.775145,1,1,1,1,1,0,0.6796875
108.3617,Default,SecarSemente,Checker,24010,Floor,support,-0.3708643,0.4,-1.222169,0,1,0,1.330582,0.3127266,1.533482,-1.086631,-0.5137533,-0.8518693,-0.1018642,0.9999999,0.9999999,0,1.483254,2.055684,1.769469,1,1,1,1,1,0,0.727829
108.4059,Default,SecarSemente,Checker,24010,Floor,support,-0.3719873,0.4,-1.207886,0,1,0,1.330097,0.3137855,1.533137,-1.085925,-0.5155811,-0.8519204,-0.09169394,0.9999999,0.9999999,0,1.468819,2.035084,1.751952,1,1,1,1,1,0,0.7719727
108.4587,Default,SecarSemente,Checker,24010,Floor,support,-0.3742309,0.4,-1.191162,0,1,0,1.330537,0.3155801,1.532811,-1.085198,-0.5184456,-0.851394,-0.07964002,0.9999999,0.9999999,0,1.443418,1.99895,1.721184,1,1,1,1,1,0,0.824852
108.5029,Default,SecarSemente,Checker,24010,Floor,support,-0.3829248,0.4,-1.186,0,1,0,1.335556,0.3168939,1.533023,-1.084896,-0.5239906,-0.8483531,-0.07570178,0.9999999,0.9999999,0,1.428823,1.960663,1.694743,1,1,1,1,1,0,0.8689957
108.5464,Default,SecarSemente,Checker,24010,Floor,support,-0.3956183,0.4,-1.185596,0,1,0,1.343145,0.3177714,1.53356,-1.084816,-0.5311335,-0.8439592,-0.07503307,0.9999999,0.9999999,0,1.424661,2.013983,1.719322,1,1,1,1,1,0,0.9124756
108.5914,Default,SecarSemente,Checker,24010,Floor,support,-0.4299605,0.4,-1.198654,0,1,0,1.363632,0.3181928,1.534382,-1.084924,-0.5486476,-0.8318834,-0.08340211,0.9999999,0.9999999,0,1.498805,2.019718,1.759261,1,1,1,1,1,0,0.9575653
108.6491,Default,SecarSemente,Checker,24010,Floor,support,-0.467015,0.4,-1.196471,0,1,0,1.385396,0.3193576,1.535095,-1.084672,-0.5676158,-0.8193291,-0.08069787,0.9999999,0.9999999,0,1.415426,1.97051,1.692968,1,1,1,1,1,0,1.015213
108.6919,Default,SecarSemente,Checker,24010,Floor,support,-0.4742282,0.4,-1.189388,0,1,0,1.389714,0.3204288,1.535258,-1.084428,-0.5718132,-0.8169,-0.07552607,0.9999999,0.9999999,0,1.450394,1.980174,1.715284,1,1,1,1,1,0,1.058044
108.7355,Default,SecarSemente,Checker,24010,Floor,support,-0.4814082,0.4,-1.181704,0,1,0,1.394103,0.3214388,1.535534,-1.084124,-0.5758879,-0.8145268,-0.06999473,0.9999999,0.9999999,0,1.434245,1.976057,1.705151,1,1,1,1,1,0,1.101608
108.7836,Default,SecarSemente,Checker,24010,Floor,support,-0.4938805,0.4,-1.172803,0,1,0,1.401691,0.3223059,1.53607,-1.083795,-0.5822869,-0.8104996,-0.06350083,0.9999999,0.9999999,0,1.437504,1.977832,1.707668,1,1,1,1,1,0,1.14975
108.8405,Default,SecarSemente,Checker,24010,Floor,support,-0.4971067,0.4,-1.166032,0,1,0,1.404696,0.3242169,1.536558,-1.083372,-0.5846987,-0.8091134,-0.05884597,0.9999999,0.9999999,0,1.449211,2.007492,1.728351,1,1,1,1,1,0,1.206665
108.882,Default,SecarSemente,Checker,24010,Floor,support,-0.4909069,0.4,-1.162531,0,1,0,1.401665,0.3253756,1.53669,-1.083249,-0.5823662,-0.8109565,-0.05656252,0.9999999,0.9999999,0,1.43587,1.984126,1.709998,1,1,1,1,1,0,1.24807
108.9263,Default,SecarSemente,Checker,24010,Floor,support,-0.5260573,0.4,-1.147316,0,1,0,1.422537,0.3264152,1.537011,-1.083215,-0.5992619,-0.7992838,-0.0450609,0.9999999,0.9999999,0,1.431256,1.98022,1.705738,1,1,1,1,1,0,1.292412
108.9718,Default,SecarSemente,Checker,24010,Floor,support,-0.5379253,0.4,-1.14229,0,1,0,1.430012,0.326957,1.537291,-1.083285,-0.6048079,-0.7953018,-0.04126153,0.9999999,0.9999999,0,1.405759,1.93854,1.67215,1,1,1,1,1,0,1.337906
109.0276,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.415233,-1.18884,1,0,0,1.476506,0.3274402,1.53758,-1.083369,-0.6458248,-0.7601367,-0.07143222,0.9999999,0.9999999,0,1.573165,2.042902,1.808033,1,1,1,1,1,1,0
109.0703,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4166044,-1.170903,1,0,0,1.474516,0.3275912,1.537757,-1.083495,-0.6467989,-0.7603533,-0.05927905,0.9999999,0.9999999,0,1.407802,2.504452,1.956127,1,1,1,1,1,0,0.04270935
109.1156,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4058684,-1.163534,1,0,0,1.482363,0.327781,1.537717,-1.083636,-0.643503,-0.7635435,-0.05389969,0.9999999,0.9999999,0,1.412952,1.905112,1.659032,1,1,1,1,1,0,0.08805084
109.1629,Default,SecarSemente,Checker,24010,Floor,support,-0.6169661,0.4,-1.162591,0,1,0,1.480857,0.3282323,1.537256,-1.083945,-0.6382781,-0.7679717,-0.05310845,0.9999999,0.9999999,0,1.391443,1.866604,1.629023,1,1,1,1,1,1,0
109.2078,Default,SecarSemente,Checker,24010,Floor,support,-0.605216,0.4,-1.176486,0,1,0,1.473942,0.3284946,1.53674,-1.08422,-0.6334783,-0.7712242,-0.06259824,0.9999999,0.9999999,0,1.356259,1.857976,1.607118,1,1,1,1,1,0,0.0449295
109.2617,Default,SecarSemente,Checker,24010,Floor,support,-0.6003281,0.4,-1.19787,0,1,0,1.472167,0.3288749,1.536224,-1.084495,-0.6311801,-0.7718036,-0.07701197,0.9999999,0.9999999,0,1.385754,1.878206,1.63198,1,1,1,1,1,0,0.09889221
109.3063,Default,SecarSemente,Checker,24010,Floor,support,-0.596899,0.4,-1.218308,0,1,0,1.471766,0.329093,1.536116,-1.084606,-0.6291705,-0.7719402,-0.09084433,0.9999999,0.9999999,0,1.375248,1.847064,1.611156,1,1,1,1,1,0,0.1434174
109.3495,Default,SecarSemente,Checker,24010,Floor,support,-0.6108641,0.4,-1.242883,0,1,0,1.483029,0.3287964,1.536388,-1.084663,-0.6336092,-0.7662619,-0.1066873,0.9999999,0.9999999,0,1.367332,1.861143,1.614238,1,1,1,1,1,0,0.1866684
109.3962,Default,SecarSemente,Checker,24010,Floor,support,-0.6223466,0.4,-1.254807,0,1,0,1.491712,0.3282387,1.536928,-1.084548,-0.6372445,-0.7621629,-0.1141369,0.9999999,0.9999999,0,1.346625,1.8355,1.591063,1,1,1,1,1,0,0.2333298
109.4512,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4057961,-1.263286,1,0,0,1.490828,0.327839,1.537349,-1.084094,-0.6398882,-0.7590099,-0.1201961,0.9999999,0.9999999,0,1.376327,1.832358,1.604342,1,1,1,1,1,1,0
109.495,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4120913,-1.26954,1,0,0,1.482441,0.318886,1.538906,-1.082783,-0.6374688,-0.7601072,-0.1259786,0.9999999,0.9999999,0,1.84198,1.877391,1.859686,1,1,1,1,1,0,0.04375458
109.5388,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4072522,-1.277671,1,0,0,1.487044,0.3189451,1.53858,-1.082116,-0.6355352,-0.7607898,-0.1315056,0.9999999,0.9999999,0,2.34348,1.885294,2.114387,1,1,1,1,1,0,0.08759308
109.5939,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4034523,-1.294214,1,0,0,1.491967,0.318828,1.538242,-1.081416,-0.63336,-0.7605997,-0.1426295,0.9999999,0.9999999,0,2.362234,1.908753,2.135493,1,1,1,1,1,0,0.1427078
109.641,Default,SecarSemente,Checker,24010,Floor,support,-0.6237059,0.4,-1.302564,0,1,0,1.494089,0.3188592,1.537869,-1.080914,-0.6308625,-0.76158,-0.1483516,0.9999999,0.9999999,0,2.383722,1.925477,2.1546,1,1,1,1,1,1,0
109.6843,Default,SecarSemente,Checker,24010,Floor,support,-0.6219391,0.4,-1.308613,0,1,0,1.493621,0.3188689,1.537411,-1.080402,-0.6298838,-0.7615126,-0.1527902,0.9999999,0.9999999,0,2.372911,1.908057,2.140484,1,1,1,1,1,0,0.04337311
109.7285,Default,SecarSemente,Checker,24010,Floor,support,-0.6196174,0.4,-1.309937,0,1,0,1.492013,0.3185797,1.537112,-1.080006,-0.6288127,-0.7621322,-0.1541076,0.9999999,0.9999999,0,2.37109,1.880008,2.125549,1,1,1,1,1,0,0.08753967
109.7832,Default,SecarSemente,Checker,24010,Floor,support,-0.6214514,0.4,-1.305599,0,1,0,1.491866,0.3174463,1.537132,-1.07962,-0.6293444,-0.7622213,-0.1514738,0.9999999,0.9999999,0,2.417781,1.910323,2.164052,1,1,1,1,1,0,0.1422577
109.8273,Default,SecarSemente,Checker,24010,Floor,support,-0.6246198,0.4,-1.302869,0,1,0,1.492967,0.3166082,1.537144,-1.079388,-0.6304412,-0.7616674,-0.1496886,0.9999999,0.9999999,0,2.45656,1.921399,2.18898,1,1,1,1,1,0,0.186348
109.8729,Default,SecarSemente,Checker,24010,Floor,support,-0.6250496,0.4,-1.298297,0,1,0,1.491957,0.3158567,1.536951,-1.079266,-0.6306524,-0.7620533,-0.1468075,0.9999999,0.9999999,0,2.462395,1.943883,2.203139,1,1,1,1,1,0,0.2319183
109.9193,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4035824,-1.296536,1,0,0,1.48902,0.3151608,1.53669,-1.079209,-0.6321506,-0.7609753,-0.1459529,0.9999999,0.9999999,0,2.46432,1.90834,2.18633,1,1,1,1,1,1,0
109.9743,Default,SecarSemente,Checker,24010,Floor,support,-0.6226717,0.4,-1.292021,0,1,0,1.488185,0.3148422,1.535962,-1.079059,-0.6299713,-0.7633204,-0.1431018,0.9999999,0.9999999,0,2.3714,1.960175,2.165787,1,1,1,1,1,1,0
110.017,Default,SecarSemente,Checker,24010,Floor,support,-0.6197365,0.4,-1.288406,0,1,0,1.485423,0.3149032,1.535358,-1.078902,-0.6292079,-0.7643331,-0.14104,0.9999999,0.9999999,0,2.368578,1.915007,2.141793,1,1,1,1,1,0,0.04263306
110.0621,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4060744,-1.278697,1,0,0,1.483402,0.3152194,1.534932,-1.078607,-0.6345841,-0.7609921,-0.1348857,0.9999999,0.9999999,0,2.358446,1.912987,2.135717,1,1,1,1,1,1,0
110.1193,Default,SecarSemente,Wood,23924,Barrier,support,-0.6283454,0.430794,-1.267977,0,1,0,1.465176,0.3155396,1.53524,-1.078183,-0.6442126,-0.7537973,-0.1295364,0.9999999,0.9999999,0,2.385335,1.905797,2.145566,1,1,1,1,1,0,0.05719757
110.1655,Default,SecarSemente,Wood,23924,Barrier,support,-0.6506044,0.430794,-1.264464,0,1,0,1.480059,0.3161577,1.535826,-1.077779,-0.6531914,-0.7466132,-0.1261334,0.9999999,0.9999999,0,2.344475,1.888352,2.116414,1,1,1,1,1,0,0.1034012
110.2099,Default,SecarSemente,Wood,23924,Barrier,support,-0.6599739,0.430794,-1.264515,0,1,0,1.486845,0.3164645,1.536378,-1.077539,-0.6567183,-0.7435772,-0.1257537,0.9999999,0.9999999,0,2.40898,1.860671,2.134826,1,1,1,1,1,0,0.1478348
110.2541,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4378133,-1.261522,1,0,0,1.485336,0.3167754,1.536743,-1.077316,-0.6612399,-0.7398525,-0.1240163,0.9999999,0.9999999,0,2.393225,1.873719,2.133472,1,1,1,1,1,1,0
110.3068,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4497397,-1.250305,1,0,0,1.475578,0.3170021,1.537052,-1.077123,-0.6657662,-0.7368722,-0.1173659,0.9999999,0.9999999,0,2.335028,1.851155,2.093091,1,1,1,1,1,0,0.05271149
110.3539,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4567747,-1.246216,1,0,0,1.470117,0.3170577,1.53726,-1.077113,-0.6682773,-0.7349656,-0.1150267,0.9999999,0.9999999,0,2.342655,1.848216,2.095436,1,1,1,1,1,0,0.09980774
110.3957,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4620712,-1.244064,1,0,0,1.466062,0.3170846,1.53736,-1.07721,-0.6701437,-0.7334538,-0.1138107,0.9999999,0.9999999,0,2.366464,1.832673,2.099568,1,1,1,1,1,0,0.1415558
110.4483,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.464819,-1.237571,1,0,0,1.463493,0.3172882,1.537439,-1.077424,-0.6714593,-0.7329173,-0.1094278,0.9999999,0.9999999,0,2.299533,1.835712,2.067622,1,1,1,1,1,0,0.1941452
110.4915,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4615836,-1.231543,1,0,0,1.465405,0.3176385,1.537356,-1.077322,-0.6708224,-0.7341128,-0.1052411,0.9999999,0.9999999,0,2.321984,1.829825,2.075904,1,1,1,1,1,0,0.2373581
110.5422,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4575676,-1.225074,1,0,0,1.467909,0.3181121,1.53724,-1.07745,-0.6700005,-0.7355172,-0.1005672,0.9999999,0.9999999,0,2.317893,1.824977,2.071435,1,1,1,1,1,0,0.288063
110.5854,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4589352,-1.22071,1,0,0,1.466689,0.3184582,1.537233,-1.077537,-0.6707938,-0.7351916,-0.09761623,0.9999999,0.9999999,0,2.309881,1.815434,2.062657,1,1,1,1,1,0,0.3312988
110.6304,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4565882,-1.214387,1,0,0,1.468036,0.3188208,1.537205,-1.077527,-0.6704256,-0.7360968,-0.09322625,0.9999999,0.9999999,0,2.311741,1.814994,2.063367,1,1,1,1,1,0,0.3762817
110.6769,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4518049,-1.20439,1,0,0,1.470939,0.3194427,1.536995,-1.077379,-0.6695254,-0.7377533,-0.08634727,0.9999999,0.9999999,0,2.287713,1.805532,2.046623,1,1,1,1,1,0,0.4227448
110.7328,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4498363,-1.19624,1,0,0,1.472352,0.3203813,1.536987,-1.077145,-0.66952,-0.7383767,-0.08088741,0.9999999,0.9999999,0,2.258166,1.772608,2.015387,1,1,1,1,1,0,0.4786453
110.7762,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.44395,-1.192439,1,0,0,1.477037,0.3210945,1.537189,-1.077031,-0.6678794,-0.7401568,-0.07813475,0.9999999,0.9999999,0,2.276328,1.77803,2.027179,1,1,1,1,1,0,0.5220337
110.8196,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4428414,-1.190039,1,0,0,1.478481,0.3218757,1.537567,-1.076933,-0.6677554,-0.7404392,-0.07650178,0.9999999,0.9999999,0,2.290092,1.747434,2.018763,1,1,1,1,1,0,0.5654297
110.8645,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4408882,-1.187827,1,0,0,1.480602,0.3226818,1.537962,-1.076786,-0.6673434,-0.7409645,-0.0749968,0.9999999,0.9999999,0,2.256268,1.754933,2.0056,1,1,1,1,1,0,0.6104126
110.9086,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4389037,-1.183023,1,0,0,1.482538,0.3235818,1.538234,-1.076576,-0.6670788,-0.7415192,-0.07180002,0.9999999,0.9999999,0,2.260199,1.738819,1.999509,1,1,1,1,1,0,0.6544189
110.9664,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.440082,-1.174223,1,0,0,1.481853,0.3244655,1.538495,-1.076423,-0.6679838,-0.7412434,-0.06599841,0.9999999,0.9999999,0,2.231934,1.763604,1.997769,1,1,1,1,1,0,0.7122879
111.0089,Default,SecarSemente,Wall,23926,Barrier,support,-0.665388,0.4346784,-1.174057,1,0,0,1.486363,0.3252042,1.53852,-1.076406,-0.6664537,-0.7426462,-0.06569774,0.9999999,0.9999999,0,2.261422,1.74436,2.002891,1,1,1,1,1,0,0.7548141
111.0559,Default,SecarSemente,Wood,23924,Barrier,support,-0.6556767,0.430794,-1.163564,0,1,0,1.482535,0.3260029,1.538326,-1.076452,-0.6621629,-0.7470526,-0.0587592,0.9999999,0.9999999,0,2.253965,1.73078,1.992373,1,1,1,1,1,1,0
111.0978,Default,SecarSemente,Wood,23924,Barrier,support,-0.6476151,0.430794,-1.160037,0,1,0,1.477234,0.32667,1.538054,-1.076579,-0.6595333,-0.7495492,-0.05649624,0.9999999,0.9999999,0,2.234632,1.705498,1.970065,1,1,1,1,1,0,0.04186249
111.1551,Default,SecarSemente,Wood,23924,Barrier,support,-0.6417631,0.430794,-1.159366,0,1,0,1.473824,0.3275751,1.537928,-1.076931,-0.6577027,-0.7511981,-0.05593344,0.9999999,0.9999999,0,2.239421,1.725504,1.982463,1,1,1,1,1,0,0.09919739
111.1985,Default,SecarSemente,Wood,23924,Barrier,support,-0.6398026,0.430794,-1.159147,0,1,0,1.472867,0.328179,1.537877,-1.077199,-0.657209,-0.7516519,-0.05563901,0.9999999,0.9999999,0,2.234567,1.703904,1.969236,1,1,1,1,1,0,0.1426392
111.2458,Default,SecarSemente,Wood,23924,Barrier,support,-0.631917,0.430794,-1.157529,0,1,0,1.467988,0.3287622,1.537898,-1.077503,-0.6544191,-0.7541643,-0.05451478,0.9999999,0.9999999,0,2.201993,1.705222,1.953607,1,1,1,1,1,0,0.1898956
111.2896,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.429493,-1.157555,1,0,0,1.465571,0.3293557,1.537909,-1.07773,-0.6519506,-0.7563028,-0.05446578,0.9999999,0.9999999,0,2.241546,1.707171,1.974358,1,1,1,1,1,0,0.2336731
111.3432,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4220276,-1.158847,1,0,0,1.471722,0.3299463,1.537979,-1.077921,-0.649627,-0.758262,-0.05498774,0.9999999,0.9999999,0,2.178558,1.698916,1.938737,1,1,1,1,1,0,0.287262
111.3875,Default,SecarSemente,Wood,23924,Barrier,support,-0.626124,0.4223523,-1.158721,1,0,0,1.47179,0.3302958,1.538106,-1.077976,-0.6498345,-0.7580932,-0.05486142,0.9999999,0.9999999,0,2.196799,1.708669,1.952734,1,1,1,1,1,0,0.3316422
111.4345,Default,DescascarSemente,Wood,23924,Barrier,support,-0.626124,0.4286041,-1.158958,1,0,0,1.467454,0.330762,1.538212,-1.077956,-0.6520722,-0.7561448,-0.05519925,0.9999999,0.9999999,0,2.23118,1.704609,1.967894,1,1,1,1,1,0,0.3785858
111.4767,Default,DescascarSemente,Wood,23924,Barrier,support,-0.626124,0.4305147,-1.158305,1,0,0,1.466245,0.3311084,1.538266,-1.077873,-0.6528459,-0.7555019,-0.05485564,0.9999999,0.9999999,0,2.190599,1.71078,1.950689,1,1,1,1,1,0,0.4207916
111.5233,Default,DescascarSemente,Wood,23924,Barrier,support,-0.6263315,0.430794,-1.156638,0,1,0,1.466044,0.3307792,1.538476,-1.077499,-0.6528528,-0.7555588,-0.05398119,0.9999999,0.9999999,0,2.183012,1.710761,1.946887,1,1,1,1,1,0,0.4674377
111.5769,Default,DescascarSemente,Wood,23924,Barrier,support,-0.626124,0.4302937,-1.155104,1,0,0,1.466506,0.330872,1.538779,-1.077275,-0.6525691,-0.7558684,-0.05307114,0.9999999,0.9999999,0,2.232072,1.685355,1.958713,1,1,1,1,1,0,0.521019
111.6228,Default,DescascarSemente,Wood,23924,Barrier,support,-0.6294552,0.430794,-1.156256,0,1,0,1.468528,0.3307713,1.539062,-1.076986,-0.6538699,-0.754679,-0.05397923,0.9999999,0.9999999,0,2.223038,1.700365,1.961701,1,1,1,1,1,0,0.5669479
111.6677,Default,DescascarSemente,Wood,23924,Barrier,support,-0.6284219,0.430794,-1.156402,0,1,0,1.468015,0.3309168,1.539119,-1.076696,-0.6534938,-0.7549821,-0.0542951,0.9999999,0.9999999,0,2.257651,1.696531,1.977091,1,1,1,1,1,0,0.6117935
111.7221,Default,DescascarSemente,Wood,23924,Barrier,support,-0.626124,0.4258855,-1.155854,1,0,0,1.46998,0.3307164,1.538971,-1.07624,-0.6509206,-0.7572114,-0.05415972,0.9999999,0.9999999,0,2.192943,1.661106,1.927025,1,1,1,1,1,0,0.6661606
111.768,Default,DescascarSemente,Checker,24010,Floor,support,-0.5465911,0.4,-1.273859,0,1,0,1.450867,0.3305291,1.53863,-1.075873,-0.6045489,-0.7847924,-0.1364604,0.9999999,0.9999999,0,2.20732,1.705393,1.956357,1,1,1,1,1,1,0
111.8104,Default,DescascarSemente,Checker,24010,Floor,support,-0.5064504,0.4,-1.265319,0,1,0,1.42537,0.3303958,1.538125,-1.075473,-0.5871078,-0.7984764,-0.1331909,0.9999999,0.9999999,0,2.205003,1.714097,1.95955,1,1,1,1,1,0,0.04235077
111.8553,Default,DescascarSemente,Checker,24010,Floor,support,-0.4718518,0.4,-1.261264,0,1,0,1.404327,0.3301081,1.537684,-1.075062,-0.5710635,-0.8101272,-0.1325914,0.9999999,0.9999999,0,2.176778,1.697392,1.937085,1,1,1,1,1,0,0.08731842
